Data_Point,Date_Time,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,Current(A),Voltage(V),Power(W),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),ACR(Ohm),dV/dt(V/s),Internal_Resistance(Ohm),dQ/dV(Ah/V),dV/dQ(V/Ah)
360,02/03/2022 12:51:18.744,6163.219,6163.219,1,1,0.00000,3.94327,0.00000,0.00000,0.00000,0.00000,0.00000,,0.02603433,,,
361,02/03/2022 12:51:38.746,6183.220,6183.220,1,1,0.00000,3.94972,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01225711,,0,
362,02/03/2022 12:51:55.053,6199.528,6199.528,1,1,0.00000,3.95986,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01775489,,,
363,02/03/2022 12:52:15.054,6219.528,6219.528,1,1,0.00000,3.96316,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.01765494,,,
364,02/03/2022 12:52:27.948,6232.422,6232.422,1,1,0.00000,3.97321,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.01120567,,,
365,02/03/2022 12:52:47.948,6252.422,6252.422,1,1,0.00000,3.97686,0.00000,0.00000,0.00000,0.00000,0.00000,,0.0005493048,,,
366,02/03/2022 12:53:01.599,6266.073,6266.073,1,1,0.00000,3.98690,0.00000,0.00000,0.00000,0.00000,0.00000,,0.0005674237,,,
367,02/03/2022 12:53:21.600,6286.074,6286.074,1,1,0.00000,3.99265,0.00000,0.00000,0.00000,0.00000,0.00000,,0.0119485,,,
368,02/03/2022 12:53:39.611,6304.085,6304.085,1,1,0.00000,4.00273,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01054613,,0,
369,02/03/2022 12:53:59.612,6324.086,6324.086,1,1,0.00000,4.00608,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.02647494,,,
370,02/03/2022 12:54:11.330,6335.804,6335.804,1,1,0.00000,4.01629,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01485196,,,
371,02/03/2022 12:54:31.331,6355.806,6355.806,1,1,0.00000,4.01811,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01661566,,,
372,02/03/2022 12:54:43.345,6367.820,6367.820,1,1,0.00000,4.02835,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.01412686,,,
373,02/03/2022 12:55:03.347,6387.821,6387.821,1,1,0.00000,4.02837,0.00000,0.00000,0.00000,0.00000,0.00000,,0.0003256713,,,
374,02/03/2022 12:55:09.345,6393.819,6393.819,1,1,0.00000,4.03884,0.00000,0.00000,0.00000,0.00000,0.00000,,0.000230036,,,
375,02/03/2022 12:55:29.346,6413.820,6413.820,1,1,0.00000,4.04684,0.00000,0.00000,0.00000,0.00000,0.00000,,0.001635808,,0,
376,02/03/2022 12:55:49.347,6433.821,6433.821,1,1,0.00000,4.05077,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.0297662,,,
377,02/03/2022 12:56:03.907,6448.381,6448.381,1,1,0.00000,4.06092,0.00000,0.00000,0.00000,0.00000,0.00000,,0.0004575331,,,
378,02/03/2022 12:56:23.908,6468.382,6468.382,1,1,0.00000,4.06594,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.03347989,,,
379,02/03/2022 12:56:42.244,6486.718,6486.718,1,1,0.00000,4.07621,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01738469,,,
380,02/03/2022 12:57:02.245,6506.719,6506.719,1,1,0.00000,4.08161,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.01806705,,,
381,02/03/2022 12:57:20.044,6524.518,6524.518,1,1,0.00000,4.09163,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01089246,,,
382,02/03/2022 12:57:40.044,6544.518,6544.518,1,1,0.00000,4.09367,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.01652286,,0,
383,02/03/2022 12:57:50.705,6555.179,6555.179,1,1,0.00000,4.10373,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01261779,,,
384,02/03/2022 12:58:10.705,6575.179,6575.179,1,1,0.00000,4.10708,0.00000,0.00000,0.00000,0.00000,0.00000,,0.02398193,,,
385,02/03/2022 12:58:23.811,6588.285,6588.285,1,1,0.00000,4.11732,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.02601108,,,
386,02/03/2022 12:58:43.812,6608.286,6608.286,1,1,0.00000,4.11919,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01137191,,,
387,02/03/2022 12:58:54.236,6618.710,6618.710,1,1,0.00000,4.12978,0.00000,0.00000,0.00000,0.00000,0.00000,,0.02415008,,,
388,02/03/2022 12:59:14.237,6638.711,6638.711,1,1,0.00000,4.13639,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01775975,,,
389,02/03/2022 12:59:34.237,6658.712,6658.712,1,1,0.00000,4.14082,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01549284,,0,
390,02/03/2022 12:59:47.732,6672.207,6672.207,1,1,0.00000,4.15086,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01748086,,,
391,02/03/2022 13:00:07.734,6692.208,6692.208,1,1,0.00000,4.15950,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.03217681,,,
392,02/03/2022 13:00:27.735,6712.209,6712.209,1,1,0.00000,4.16460,0.00000,0.00000,0.00000,0.00000,0.00000,,0.0003569191,,,
393,02/03/2022 13:00:44.479,6728.953,6728.953,1,1,0.00000,4.17468,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.0179682,,,
394,02/03/2022 13:01:04.480,6748.954,6748.954,1,1,0.00000,4.18181,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.01926885,,,
395,02/03/2022 13:01:24.480,6768.955,6768.955,1,1,0.00000,4.18678,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01098929,,,
396,02/03/2022 13:01:42.790,6787.264,6787.264,1,1,0.00000,4.19681,0.00000,0.00000,0.00000,0.00000,0.00000,,0.0227927,,0,
397,02/03/2022 13:02:02.791,6807.265,6807.265,1,1,0.00000,4.20458,0.00000,0.00000,0.00000,0.00000,0.00000,,0.0008375004,,,
398,02/03/2022 13:02:22.791,6827.266,6827.266,1,1,0.00000,4.21136,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.03150851,,,
399,02/03/2022 13:02:41.882,6846.356,6846.356,1,1,0.00000,4.22138,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.02693076,,,
400,02/03/2022 13:03:01.884,6866.358,6866.358,1,1,0.00000,4.22459,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.01107339,,,
401,02/03/2022 13:03:16.523,6880.997,6880.997,1,1,0.00000,4.23461,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.02971144,,,
402,02/03/2022 13:03:36.525,6900.999,6900.999,1,1,0.00000,4.24005,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01120108,,0,
403,02/03/2022 13:03:53.405,6917.880,6917.880,1,1,0.00000,4.25022,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.02371694,,,
404,02/03/2022 13:04:13.407,6937.881,6937.881,1,1,0.00000,4.25409,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.0225895,,,
405,02/03/2022 13:04:27.021,6951.495,6951.495,1,1,0.00000,4.26413,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.025099,,,
406,02/03/2022 13:04:47.022,6971.496,6971.496,1,1,0.00000,4.26355,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.01406286,,,
407,02/03/2022 13:04:52.977,6977.452,6977.452,1,1,0.00000,4.27361,0.00000,0.00000,0.00000,0.00000,0.00000,,0.02970926,,,
408,02/03/2022 13:05:12.979,6997.453,6997.453,1,1,0.00000,4.27905,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01564513,,,
409,02/03/2022 13:05:31.181,7015.655,7015.655,1,1,0.00000,4.28907,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.02700758,,,
410,02/03/2022 13:05:51.182,7035.656,7035.656,1,1,0.00000,4.29527,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01482642,,0,
411,02/03/2022 13:06:09.368,7053.842,7053.842,1,1,0.00000,4.30528,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01648468,,,
412,02/03/2022 13:06:29.369,7073.843,7073.843,1,1,0.00000,4.31101,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.01048429,,,
413,02/03/2022 13:06:49.369,7093.844,7093.844,1,1,0.00000,4.31941,0.00000,0.00000,0.00000,0.00000,0.00000,,0.000199309,,,
414,02/03/2022 13:07:08.885,7113.359,7113.359,1,1,0.00000,4.32958,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.02101381,,,
415,02/03/2022 13:07:28.885,7133.360,7133.360,1,1,0.00000,4.33494,0.00000,0.00000,0.00000,0.00000,0.00000,,0.0200582,,,
416,02/03/2022 13:07:48.885,7153.360,7153.360,1,1,0.00000,4.34110,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01553102,,0,
417,02/03/2022 13:08:03.529,7168.004,7168.004,1,1,0.00000,4.35128,0.00000,0.00000,0.00000,0.00000,0.00000,,0.02383581,,,
418,02/03/2022 13:08:23.530,7188.004,7188.004,1,1,0.00000,4.35650,0.00000,0.00000,0.00000,0.00000,0.00000,,0.02344449,,,
419,02/03/2022 13:08:43.121,7207.595,7207.595,1,1,0.00000,4.36711,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01893825,,,
420,02/03/2022 13:09:03.121,7227.595,7227.595,1,1,0.00000,4.36768,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.04334194,,,
421,02/03/2022 13:09:09.424,7233.898,7233.898,1,1,0.00000,4.37771,0.00000,0.00000,0.00000,0.00000,0.00000,,0.0134803,,,
422,02/03/2022 13:09:29.424,7253.899,7253.899,1,1,0.00000,4.38304,0.00000,0.00000,0.00000,0.00000,0.00000,,0.0123036,,,
423,02/03/2022 13:09:47.078,7271.552,7271.552,1,1,0.00000,4.39319,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01543689,,0,
424,02/03/2022 13:10:07.080,7291.554,7291.554,1,1,0.00000,4.39620,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.01616435,,,
425,02/03/2022 13:10:21.692,7306.166,7306.166,1,1,0.00000,4.40675,0.00000,0.00000,0.00000,0.00000,0.00000,,0.02404678,,,
426,02/03/2022 13:10:41.692,7326.167,7326.167,1,1,0.00000,4.41015,0.00000,0.00000,0.00000,0.00000,0.00000,,0.02306083,,,
427,02/03/2022 13:10:57.185,7341.659,7341.659,1,1,0.00000,4.42034,0.00000,0.00000,0.00000,0.00000,0.00000,,0.0001531788,,,
428,02/03/2022 13:11:17.185,7361.660,7361.660,1,1,0.00000,4.42698,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01203824,,,
429,02/03/2022 13:11:36.772,7381.246,7381.246,1,1,0.00000,4.43708,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.01665234,,0,
430,02/03/2022 13:11:56.774,7401.248,7401.248,1,1,0.00000,4.44086,0.00000,0.00000,0.00000,0.00000,0.00000,,0.0006484847,,,
431,02/03/2022 13:12:13.031,7417.505,7417.505,1,1,0.00000,4.45091,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01080787,,,
432,02/03/2022 13:12:33.032,7437.506,7437.506,1,1,0.00000,4.45731,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.01980749,,,
433,02/03/2022 13:12:53.032,7457.507,7457.507,1,1,0.00000,4.46194,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01793296,,,
434,02/03/2022 13:13:04.501,7468.976,7468.976,1,1,0.00000,4.47200,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.02505043,,,
435,02/03/2022 13:13:24.503,7488.977,7488.977,1,1,0.00000,4.47662,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01028195,,,
436,02/03/2022 13:13:43.775,7508.249,7508.249,1,1,0.00000,4.48668,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00995475,,0,
437,02/03/2022 13:14:03.775,7528.249,7528.249,1,1,0.00000,4.48771,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.02305697,,,
438,02/03/2022 13:14:09.071,7533.545,7533.545,1,1,0.00000,4.49819,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01566439,,,
439,02/03/2022 13:14:29.071,7553.545,7553.545,1,1,0.00000,4.50037,0.00000,0.00000,0.00000,0.00000,0.00000,,0.02175445,,,
440,02/03/2022 13:14:42.753,7567.227,7567.227,1,1,0.00000,4.51041,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01673533,,,
441,02/03/2022 13:15:02.753,7587.227,7587.227,1,1,0.00000,4.51391,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.02275361,,,
442,02/03/2022 13:15:17.971,7602.445,7602.445,1,1,0.00000,4.52398,0.00000,0.00000,0.00000,0.00000,0.00000,,0.03195578,,,
443,02/03/2022 13:15:37.971,7622.445,7622.445,1,1,0.00000,4.52501,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.04077811,,,
444,02/03/2022 13:15:45.871,7630.345,7630.345,1,1,0.00000,4.53506,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.02742495,,0,
445,02/03/2022 13:16:05.871,7650.345,7650.345,1,1,0.00000,4.54250,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.01588112,,,
446,02/03/2022 13:16:25.872,7670.346,7670.346,1,1,0.00000,4.54858,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.009844773,,,
447,02/03/2022 13:16:45.454,7689.928,7689.928,1,1,0.00000,4.55894,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01654267,,,
448,02/03/2022 13:17:05.455,7709.929,7709.929,1,1,0.00000,4.56504,0.00000,0.00000,0.00000,0.00000,0.00000,,0.02169864,,,
449,02/03/2022 13:17:25.455,7729.929,7729.929,1,1,0.00000,4.57035,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.01441514,,,
450,02/03/2022 13:17:40.105,7744.579,7744.579,1,1,0.00000,4.58077,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01021479,,0,
451,02/03/2022 13:18:00.105,7764.580,7764.580,1,1,0.00000,4.58389,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.01278105,,,
452,02/03/2022 13:18:15.917,7780.392,7780.392,1,1,0.00000,4.59411,0.00000,0.00000,0.00000,0.00000,0.00000,,0.0149735,,,
453,02/03/2022 13:18:35.918,7800.392,7800.392,1,1,0.00000,4.60178,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.02646166,,,
454,02/03/2022 13:18:55.918,7820.392,7820.392,1,1,0.00000,4.60718,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01367316,,,
455,02/03/2022 13:19:13.468,7837.943,7837.943,1,1,0.00000,4.61725,0.00000,0.00000,0.00000,0.00000,0.00000,,0.007016198,,,
456,02/03/2022 13:19:33.470,7857.944,7857.944,1,1,0.00000,4.61781,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01587065,,,
457,02/03/2022 13:19:40.242,7864.716,7864.716,1,1,0.00000,4.62791,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.02676738,,0,
458,02/03/2022 13:20:00.244,7884.718,7884.718,1,1,0.00000,4.63209,0.00000,0.00000,0.00000,0.00000,0.00000,,0.0002591733,,,
459,02/03/2022 13:20:17.750,7902.224,7902.224,1,1,0.00000,4.64210,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.02321351,,,
460,02/03/2022 13:20:37.752,7922.226,7922.226,1,1,0.00000,4.64642,0.00000,0.00000,0.00000,0.00000,0.00000,,0.0165322,,,
461,02/03/2022 13:20:53.681,7938.155,7938.155,1,1,0.00000,4.65667,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.01498207,,,
462,02/03/2022 13:21:13.682,7958.156,7958.156,1,1,0.00000,4.66203,0.00000,0.00000,0.00000,0.00000,0.00000,,0.0003119659,,,
463,02/03/2022 13:21:31.828,7976.302,7976.302,1,1,0.00000,4.67210,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.01398263,,,
464,02/03/2022 13:21:51.829,7996.303,7996.303,1,1,0.00000,4.67448,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01615489,,0,
465,02/03/2022 13:22:04.217,8008.692,8008.692,1,1,0.00000,4.68499,0.00000,0.00000,0.00000,0.00000,0.00000,,0.0002798656,,,
466,02/03/2022 13:22:24.217,8028.692,8028.692,1,1,0.00000,4.68524,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01660494,,,
467,02/03/2022 13:22:32.352,8036.826,8036.826,1,1,0.00000,4.69567,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.02450558,,,
468,02/03/2022 13:22:52.352,8056.827,8056.827,1,1,0.00000,4.69841,0.00000,0.00000,0.00000,0.00000,0.00000,,0.02057009,,,
469,02/03/2022 13:23:05.538,8070.012,8070.012,1,1,0.00000,4.70858,0.00000,0.00000,0.00000,0.00000,0.00000,,0.000895023,,,
470,02/03/2022 13:23:25.539,8090.013,8090.013,1,1,0.00000,4.71208,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.02430076,,,
471,02/03/2022 13:23:41.618,8106.092,8106.092,1,1,0.00000,4.72211,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.009942234,,,
472,02/03/2022 13:24:01.619,8126.093,8126.093,1,1,0.00000,4.72733,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.03798504,,0,
473,02/03/2022 13:24:19.323,8143.797,8143.797,1,1,0.00000,4.73739,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01579145,,,
474,02/03/2022 13:24:39.325,8163.799,8163.799,1,1,0.00000,4.74173,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01324893,,,
475,02/03/2022 13:24:58.237,8182.712,8182.712,1,1,0.00000,4.75192,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.02529475,,,
476,02/03/2022 13:25:18.238,8202.712,8202.712,1,1,0.00000,4.75135,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.016107,,,
477,02/03/2022 13:25:25.409,8209.883,8209.883,1,1,0.00000,4.76138,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.03341346,,,
478,02/03/2022 13:25:45.409,8229.883,8229.883,1,1,0.00000,4.76604,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.02995333,,0,
479,02/03/2022 13:26:02.969,8247.443,8247.443,1,1,0.00000,4.77604,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.01504412,,,
480,02/03/2022 13:26:22.971,8267.445,8267.445,1,1,0.00000,4.77604,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01606685,,,
481,02/03/2022 13:26:31.634,8276.108,8276.108,1,1,0.00000,4.78650,0.00000,0.00000,0.00000,0.00000,0.00000,,0.004796121,,,
482,02/03/2022 13:26:51.636,8296.110,8296.110,1,1,0.00000,4.78850,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01782724,,,
483,02/03/2022 13:27:03.100,8307.575,8307.575,1,1,0.00000,4.79874,0.00000,0.00000,0.00000,0.00000,0.00000,,0.0003373573,,,
484,02/03/2022 13:27:23.101,8327.575,8327.575,1,1,0.00000,4.80037,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.01442813,,,
485,02/03/2022 13:27:35.481,8339.955,8339.955,1,1,0.00000,4.81056,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.01454821,,,
486,02/03/2022 13:27:55.481,8359.955,8359.955,1,1,0.00000,4.81638,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01208857,,0,
487,02/03/2022 13:28:15.482,8379.956,8379.956,1,1,0.00000,4.82105,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.02751296,,,
488,02/03/2022 13:28:31.894,8396.368,8396.368,1,1,0.00000,4.83120,0.00000,0.00000,0.00000,0.00000,0.00000,,0.02300695,,,
489,02/03/2022 13:28:51.894,8416.368,8416.368,1,1,0.00000,4.83526,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.01639586,,,
490,02/03/2022 13:29:09.095,8433.569,8433.569,1,1,0.00000,4.84529,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01599045,,,
491,02/03/2022 13:29:29.096,8453.570,8453.570,1,1,0.00000,4.84903,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.01704882,,,
492,02/03/2022 13:29:47.489,8471.964,8471.964,1,1,0.00000,4.85908,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01260583,,0,
493,02/03/2022 13:30:07.490,8491.964,8491.964,1,1,0.00000,4.86094,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.01954488,,,
494,02/03/2022 13:30:18.305,8502.780,8502.780,1,1,0.00000,4.87100,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01311593,,,
495,02/03/2022 13:30:38.306,8522.780,8522.780,1,1,0.00000,4.87452,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01191295,,,
496,02/03/2022 13:30:56.208,8540.682,8540.682,1,1,0.00000,4.88461,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.02509869,,,
497,02/03/2022 13:31:16.208,8560.682,8560.682,1,1,0.00000,4.88761,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.02265564,,,
498,02/03/2022 13:31:28.916,8573.390,8573.390,1,1,0.00000,4.89765,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.0175156,,,
499,02/03/2022 13:31:48.917,8593.392,8593.392,1,1,0.00000,4.89929,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.01668125,,0,
500,02/03/2022 13:32:00.360,8604.834,8604.834,1,1,0.00000,4.90950,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01764688,,,
501,02/03/2022 13:32:20.360,8624.835,8624.835,1,1,0.00000,4.91265,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01205137,,,
502,02/03/2022 13:32:37.904,8642.378,8642.378,1,1,0.00000,4.92269,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01284811,,,
503,02/03/2022 13:32:57.904,8662.378,8662.378,1,1,0.00000,4.92756,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.02361858,,,
504,02/03/2022 13:33:17.332,8681.806,8681.806,1,1,0.00000,4.93756,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.01548031,,,
505,02/03/2022 13:33:37.332,8701.807,8701.807,1,1,0.00000,4.93926,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01583921,,,
506,02/03/2022 13:33:48.031,8712.505,8712.505,1,1,0.00000,4.94942,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.01114498,,0,
507,02/03/2022 13:34:08.032,8732.507,8732.507,1,1,0.00000,4.95379,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.01120908,,,
508,02/03/2022 13:34:28.033,8752.507,8752.507,1,1,0.00000,4.96183,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.01561033,,,
509,02/03/2022 13:34:48.034,8772.508,8772.508,1,1,0.00000,4.96775,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01638682,,,
510,02/03/2022 13:35:05.921,8790.395,8790.395,1,1,0.00000,4.97776,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01828623,,,
511,02/03/2022 13:35:25.922,8810.396,8810.396,1,1,0.00000,4.97937,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01660304,,,
512,02/03/2022 13:35:37.892,8822.366,8822.366,1,1,0.00000,4.98947,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.02623914,,,
513,02/03/2022 13:35:57.892,8842.367,8842.367,1,1,0.00000,4.99417,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.01845272,,0,
514,02/03/2022 13:36:16.006,8860.480,8860.480,1,1,0.00000,5.00418,0.00000,0.00000,0.00000,0.00000,0.00000,,0.004440709,,,
515,02/03/2022 13:36:36.007,8880.481,8880.481,1,1,0.00000,5.00723,0.00000,0.00000,0.00000,0.00000,0.00000,,0.004265662,,,
516,02/03/2022 13:36:52.289,8896.763,8896.763,1,1,0.00000,5.01724,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01080541,,,
517,02/03/2022 13:37:12.289,8916.763,8916.763,1,1,0.00000,5.02158,0.00000,0.00000,0.00000,0.00000,0.00000,,0.0001767845,,,
518,02/03/2022 13:37:30.664,8935.139,8935.139,1,1,0.00000,5.03161,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.01711978,,,
519,02/03/2022 13:37:50.665,8955.140,8955.140,1,1,0.00000,5.03529,0.00000,0.00000,0.00000,0.00000,0.00000,,0.0003583486,,0,
520,02/03/2022 13:38:08.817,8973.292,8973.292,1,1,0.00000,5.04538,0.00000,0.00000,0.00000,0.00000,0.00000,,0.0002910288,,,
521,02/03/2022 13:38:28.818,8993.292,8993.292,1,1,0.00000,5.05006,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01594815,,,
522,02/03/2022 13:38:47.844,9012.318,9012.318,1,1,0.00000,5.06046,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.01703734,,,
523,02/03/2022 13:39:07.844,9032.319,9032.319,1,1,0.00000,5.06557,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.01906322,,,
524,02/03/2022 13:39:27.705,9052.179,9052.179,1,1,0.00000,5.07588,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01161672,,,
525,02/03/2022 13:39:47.705,9072.179,9072.179,1,1,0.00000,5.07961,0.00000,0.00000,0.00000,0.00000,0.00000,,0.02422272,,,
526,02/03/2022 13:40:06.434,9090.908,9090.908,1,1,0.00000,5.08963,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01235599,,0,
527,02/03/2022 13:40:26.435,9110.909,9110.909,1,1,0.00000,5.09486,0.00000,0.00000,0.00000,0.00000,0.00000,,0.000333906,,,
528,02/03/2022 13:40:46.437,9130.911,9130.911,1,1,0.00000,5.10351,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.03347149,,,
529,02/03/2022 13:41:06.437,9150.911,9150.911,1,1,0.00000,5.11043,0.00000,0.00000,0.00000,0.00000,0.00000,,0.0145025,,,
530,02/03/2022 13:41:26.437,9170.912,9170.912,1,1,0.00000,5.11559,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01066316,,,
531,02/03/2022 13:41:45.056,9189.530,9189.530,1,1,0.00000,5.12620,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01447356,,,
532,02/03/2022 13:42:05.056,9209.531,9209.531,1,1,0.00000,5.12830,0.00000,0.00000,0.00000,0.00000,0.00000,,0.0004362438,,0,
533,02/03/2022 13:42:19.698,9224.172,9224.172,1,1,0.00000,5.13839,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.01456551,,,
534,02/03/2022 13:42:39.700,9244.174,9244.174,1,1,0.00000,5.14303,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01311919,,,
535,02/03/2022 13:42:59.700,9264.174,9264.174,1,1,0.00000,5.14910,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01236258,,,
536,02/03/2022 13:43:17.188,9281.662,9281.662,1,1,0.00000,5.15923,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01501611,,,
537,02/03/2022 13:43:37.189,9301.663,9301.663,1,1,0.00000,5.16506,0.00000,0.00000,0.00000,0.00000,0.00000,,0.0001729425,,,
538,02/03/2022 13:43:57.189,9321.664,9321.664,1,1,0.00000,5.16830,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.01826792,,0,
539,02/03/2022 13:44:12.285,9336.759,9336.759,1,1,0.00000,5.17894,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01048075,,,
