Data_Point,Date_Time,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,Current(A),Voltage(V),Power(W),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),ACR(Ohm),dV/dt(V/s),Internal_Resistance(Ohm),dQ/dV(Ah/V),dV/dQ(V/Ah)
6860,03/06/2022 00:26:44.937,111763.207,2643.031,11,14,-0.00413,3.31856,-0.01372,0.00344,0.00303,0.01334,0.01099,,-0.0009702777,,0.001179478,801.4328
6861,03/06/2022 00:26:54.647,111772.917,2652.741,11,14,-0.00413,3.30856,-0.01368,0.00344,0.00305,0.01334,0.01103,,-0.001099283,,0.001092472,861.8271
6862,03/06/2022 00:27:03.724,111781.994,2661.818,11,14,-0.00413,3.29855,-0.01364,0.00344,0.00306,0.01334,0.01106,,-0.001149524,,0.001038015,922.27
6863,03/06/2022 00:27:12.264,111790.534,2670.358,11,14,-0.00413,3.28854,-0.01360,0.00344,0.00307,0.01334,0.01110,,-0.00119148,,0.000972886,978.5615
6864,03/06/2022 00:27:20.417,111798.687,2678.511,11,14,-0.00413,3.27854,-0.01355,0.00344,0.00308,0.01334,0.01113,,-0.00121737,,0.000938713,1036.171
6865,03/06/2022 00:27:28.392,111806.662,2686.486,11,14,-0.00413,3.26853,-0.01351,0.00344,0.00308,0.01334,0.01116,,-0.001250403,,0.0009189479,1076.151
6866,03/06/2022 00:27:36.338,111814.608,2694.432,11,14,-0.00413,3.25853,-0.01347,0.00344,0.00309,0.01334,0.01119,,-0.001179245,,0.0009118769,1092.857
6867,03/06/2022 00:27:44.520,111822.790,2702.614,11,14,-0.00413,3.24852,-0.01343,0.00344,0.00310,0.01334,0.01122,,-0.001179314,,0.0009453877,1098.37
6868,03/06/2022 00:27:53.010,111831.280,2711.104,11,14,-0.00413,3.23852,-0.01339,0.00344,0.00311,0.01334,0.01125,,-0.001171184,,0.0009774938,1052.51
6869,03/06/2022 00:28:01.875,111840.145,2719.970,11,14,-0.00413,3.22851,-0.01335,0.00344,0.00312,0.01334,0.01128,,-0.001108748,,0.001037423,1011.558
6870,03/06/2022 00:28:11.290,111849.560,2729.384,11,14,-0.00413,3.21850,-0.01331,0.00344,0.00313,0.01334,0.01132,,-0.00102022,,0.001085116,960.3391
6871,03/06/2022 00:28:21.005,111859.275,2739.100,11,14,-0.00413,3.20850,-0.01326,0.00344,0.00314,0.01334,0.01135,,-0.001018587,,0.00113138,920.8409
6872,03/06/2022 00:28:31.012,111869.282,2749.106,11,14,-0.00413,3.19849,-0.01322,0.00344,0.00316,0.01334,0.01139,,-0.00102858,,0.001156933,888.9202
6873,03/06/2022 00:28:41.113,111879.383,2759.207,11,14,-0.00413,3.18849,-0.01318,0.00344,0.00317,0.01334,0.01143,,-0.0009942119,,0.001168118,865.6044
6874,03/06/2022 00:28:51.518,111889.788,2769.612,11,14,-0.00413,3.17849,-0.01314,0.00344,0.00318,0.01334,0.01146,,-0.0009503714,,0.00120366,846.8636
6875,03/06/2022 00:29:02.018,111900.288,2780.112,11,14,-0.00413,3.16849,-0.01310,0.00344,0.00319,0.01334,0.01150,,-0.0009487351,,0.00121717,837.2086
6876,03/06/2022 00:29:12.412,111910.682,2790.506,11,14,-0.00413,3.15849,-0.01306,0.00344,0.00320,0.01334,0.01154,,-0.001040653,,0.001180106,836.283
6877,03/06/2022 00:29:22.751,111921.021,2800.845,11,14,-0.00413,3.14847,-0.01302,0.00344,0.00322,0.01334,0.01158,,-0.0009808451,,0.001195866,834.1038
6878,03/06/2022 00:29:32.892,111931.162,2810.986,11,14,-0.00413,3.13846,-0.01297,0.00344,0.00323,0.01334,0.01161,,-0.001031452,,0.001148331,849.9022
6879,03/06/2022 00:29:42.652,111940.922,2820.747,11,14,-0.00413,3.12846,-0.01293,0.00344,0.00324,0.01334,0.01165,,-0.001036459,,0.001110181,867.6101
6880,03/06/2022 00:29:52.085,111950.355,2830.179,11,14,-0.00413,3.11845,-0.01289,0.00344,0.00325,0.01334,0.01168,,-0.001078678,,0.001074395,903.8195
6881,03/06/2022 00:30:01.166,111959.436,2839.260,11,14,-0.00413,3.10845,-0.01285,0.00344,0.00326,0.01334,0.01172,,-0.001088591,,0.00101273,933.2861
6882,03/06/2022 00:30:09.786,111968.056,2847.880,11,14,-0.00413,3.09845,-0.01281,0.00344,0.00327,0.01334,0.01175,,-0.001168831,,0.000974143,976.6747
6883,03/06/2022 00:30:18.061,111976.331,2856.155,11,14,-0.00413,3.08844,-0.01277,0.00344,0.00328,0.01334,0.01178,,-0.00121137,,0.0009435139,1020.522
6884,03/06/2022 00:30:25.957,111984.227,2864.051,11,14,-0.00413,3.07843,-0.01273,0.00344,0.00329,0.01334,0.01180,,-0.001319799,,0.0008994483,1075.993
6885,03/06/2022 00:30:33.525,111991.795,2871.619,11,14,-0.00413,3.06842,-0.01268,0.00344,0.00330,0.01334,0.01183,,-0.001283692,,0.0008593304,1116.868
6886,03/06/2022 00:30:40.813,111999.083,2878.907,11,14,-0.00413,3.05841,-0.01264,0.00344,0.00331,0.01334,0.01186,,-0.001386768,,0.00083617,1161.549
6887,03/06/2022 00:30:47.753,112006.023,2885.848,11,14,-0.00413,3.04841,-0.01260,0.00344,0.00331,0.01334,0.01188,,-0.001462435,,0.0007994873,1219.348
6888,03/06/2022 00:30:54.422,112012.692,2892.516,11,14,-0.00413,3.03840,-0.01256,0.00344,0.00332,0.01334,0.01190,,-0.001540281,,0.0007620669,1274.465
6889,03/06/2022 00:31:00.884,112019.154,2898.978,11,14,-0.00413,3.02840,-0.01252,0.00344,0.00333,0.01334,0.01193,,-0.001640207,,0.0007313513,1311.645
6890,03/06/2022 00:31:07.085,112025.355,2905.179,11,14,-0.00413,3.01839,-0.01248,0.00344,0.00334,0.01334,0.01195,,-0.001640109,,0.0006971328,1367.33
6891,03/06/2022 00:31:13.048,112031.318,2911.142,11,14,-0.00413,3.00838,-0.01244,0.00344,0.00334,0.01334,0.01197,,-0.001738981,,0.0006817125,1426.605
6892,03/06/2022 00:31:18.798,112037.068,2916.892,11,14,-0.00413,2.99837,-0.01240,0.00344,0.00335,0.01334,0.01199,,-0.001752327,,0.0006528715,1469.281
6893,03/06/2022 00:31:24.353,112042.623,2922.447,11,14,-0.00413,2.98837,-0.01235,0.00344,0.00336,0.01334,0.01201,,-0.001827308,,0.0006331002,1544.295
6894,03/06/2022 00:31:29.680,112047.950,2927.774,11,14,-0.00413,2.97837,-0.01231,0.00344,0.00336,0.01334,0.01203,,-0.001868008,,0.0006082834,1582.302
6895,03/06/2022 00:31:34.894,112053.164,2932.988,11,14,-0.00413,2.96836,-0.01227,0.00344,0.00337,0.01334,0.01204,,-0.001935411,,0.0005984632,1649.819
6896,03/06/2022 00:31:39.927,112058.197,2938.022,11,14,-0.00413,2.95836,-0.01223,0.00344,0.00337,0.01334,0.01206,,-0.002054025,,0.0005778878,1686.38
6897,03/06/2022 00:31:44.799,112063.069,2942.893,11,14,-0.00413,2.94835,-0.01219,0.00344,0.00338,0.01334,0.01208,,-0.002063238,,0.0005648808,1756.553
6898,03/06/2022 00:31:49.536,112067.806,2947.631,11,14,-0.00413,2.93834,-0.01215,0.00344,0.00338,0.01334,0.01209,,-0.002164539,,0.0005404318,1798.742
6899,03/06/2022 00:31:54.129,112072.399,2952.223,11,14,-0.00413,2.92834,-0.01211,0.00344,0.00339,0.01334,0.01211,,-0.002199431,,0.0005276693,1858.531
6900,03/06/2022 00:31:58.570,112076.840,2956.664,11,14,-0.00413,2.91834,-0.01206,0.00344,0.00339,0.01334,0.01212,,-0.002252301,,0.0005101967,1923.21
6901,03/06/2022 00:32:02.883,112081.153,2960.977,11,14,-0.00413,2.90833,-0.01202,0.00344,0.00340,0.01334,0.01214,,-0.002330075,,0.0004906538,1990.049
6902,03/06/2022 00:32:07.110,112085.380,2965.204,11,14,-0.00413,2.89832,-0.01198,0.00344,0.00340,0.01334,0.01215,,-0.002442726,,0.0004845116,2022.452
6903,03/06/2022 00:32:11.187,112089.457,2969.281,11,14,-0.00413,2.88832,-0.01194,0.00344,0.00341,0.01334,0.01217,,-0.002417237,,0.0004686923,2081.619
6904,03/06/2022 00:32:15.204,112093.474,2973.298,11,14,-0.00413,2.87831,-0.01190,0.00344,0.00341,0.01334,0.01218,,-0.00248173,,0.0004609583,2142.995
6905,03/06/2022 00:32:19.078,112097.348,2977.172,11,14,-0.00413,2.86830,-0.01186,0.00344,0.00342,0.01334,0.01219,,-0.002617008,,0.0004458705,2198.61
6906,03/06/2022 00:32:22.885,112101.155,2980.979,11,14,-0.00413,2.85830,-0.01182,0.00344,0.00342,0.01334,0.01220,,-0.002774496,,0.0004336458,2252.017
6907,03/06/2022 00:32:26.575,112104.845,2984.669,11,14,-0.00413,2.84829,-0.01178,0.00344,0.00343,0.01334,0.01222,,-0.002733557,,0.0004224456,2319.637
6908,03/06/2022 00:32:30.194,112108.464,2988.288,11,14,-0.00413,2.83829,-0.01173,0.00344,0.00343,0.01334,0.01223,,-0.002848669,,0.0004138181,2375.422
6909,03/06/2022 00:32:33.721,112111.991,2991.815,11,14,-0.00413,2.82826,-0.01169,0.00344,0.00344,0.01334,0.01224,,-0.002761864,,0.0004021085,2418.529
6910,03/06/2022 00:32:37.192,112115.462,2995.287,11,14,-0.00413,2.81825,-0.01165,0.00344,0.00344,0.01334,0.01225,,-0.002901773,,0.0003914236,2489.698
6911,03/06/2022 00:32:40.548,112118.818,2998.642,11,14,-0.00413,2.80824,-0.01161,0.00344,0.00344,0.01334,0.01226,,-0.00308994,,0.0003832251,2549.762
6912,03/06/2022 00:32:43.292,112121.562,3001.386,11,14,-0.00413,2.80000,-0.01158,0.00344,0.00345,0.01334,0.01227,,-0.00298668,0,0.0003846108,2590.702
6913,03/06/2022 00:32:43.299,112121.569,0.002,12,15,-0.00413,2.79998,-0.01158,0.00000,0.00000,0.00000,0.00000,,-0.00298668,0,0.0003846108,2590.702
6914,03/06/2022 00:32:43.325,112121.595,0.002,12,16,0.00000,2.96114,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.00298668,,,
6915,03/06/2022 00:32:43.337,112121.607,0.014,12,16,0.00344,3.06009,0.01052,0.00000,0.00000,0.00000,0.00000,,,,,
6916,03/06/2022 00:32:43.342,112121.612,0.019,12,16,0.00344,3.10804,0.01071,0.00000,0.00000,0.00000,0.00000,,,,,
6917,03/06/2022 00:32:43.372,112121.642,0.049,12,16,0.00344,3.12091,0.01075,0.00000,0.00000,0.00000,0.00000,,,,,
6918,03/06/2022 00:32:43.392,112121.662,0.070,12,16,0.00344,3.13152,0.01079,0.00000,0.00000,0.00000,0.00000,,,,,
6919,03/06/2022 00:32:43.420,112121.690,0.097,12,16,0.00344,3.14264,0.01083,0.00000,0.00000,0.00000,0.00000,,,,,
6920,03/06/2022 00:32:43.438,112121.708,0.115,12,16,0.00344,3.15368,0.01086,0.00000,0.00000,0.00000,0.00000,,,,,
6921,03/06/2022 00:32:43.453,112121.723,0.131,12,16,0.00344,3.16557,0.01091,0.00000,0.00000,0.00000,0.00000,,,,,
6922,03/06/2022 00:32:43.470,112121.740,0.147,12,16,0.00344,3.17601,0.01094,0.00000,0.00000,0.00000,0.00000,,,,,
6923,03/06/2022 00:32:43.494,112121.764,0.171,12,16,0.00344,3.18873,0.01098,0.00000,0.00000,0.00000,0.00000,,,,,
6924,03/06/2022 00:32:43.517,112121.787,0.195,12,16,0.00344,3.20048,0.01103,0.00000,0.00000,0.00000,0.00000,,,,,
6925,03/06/2022 00:32:43.538,112121.808,0.215,12,16,0.00344,3.21150,0.01106,0.00000,0.00000,0.00000,0.00000,,,,,
6926,03/06/2022 00:32:43.560,112121.830,0.237,12,16,0.00344,3.22203,0.01110,0.00000,0.00000,0.00000,0.00000,,,,,
6927,03/06/2022 00:32:43.582,112121.852,0.259,12,16,0.00345,3.23204,0.01113,0.00000,0.00000,0.00000,0.00000,,,,,
6928,03/06/2022 00:32:43.610,112121.880,0.287,12,16,0.00345,3.24403,0.01118,0.00000,0.00000,0.00000,0.00000,,,,,
6929,03/06/2022 00:32:43.639,112121.909,0.316,12,16,0.00345,3.25548,0.01122,0.00000,0.00000,0.00000,0.00000,,,,,
6930,03/06/2022 00:32:43.666,112121.936,0.343,12,16,0.00345,3.26650,0.01125,0.00000,0.00000,0.00000,0.00000,,,,,
6931,03/06/2022 00:32:43.695,112121.965,0.372,12,16,0.00345,3.27710,0.01129,0.00000,0.00000,0.00000,0.00000,,,,,
6932,03/06/2022 00:32:43.722,112121.992,0.399,12,16,0.00345,3.28739,0.01133,0.00000,0.00000,0.00000,0.00000,,,,,
6933,03/06/2022 00:32:43.757,112122.027,0.434,12,16,0.00345,3.29929,0.01137,0.00000,0.00000,0.00000,0.00000,,,,,
6934,03/06/2022 00:32:43.792,112122.062,0.469,12,16,0.00345,3.31073,0.01141,0.00000,0.00000,0.00000,0.00000,,,,,
6935,03/06/2022 00:32:43.823,112122.093,0.500,12,16,0.00345,3.32179,0.01144,0.00000,0.00000,0.00000,0.00000,,,,,
6936,03/06/2022 00:32:43.858,112122.128,0.535,12,16,0.00345,3.33248,0.01148,0.00000,0.00000,0.00000,0.00000,,,,,
6937,03/06/2022 00:32:43.890,112122.160,0.567,12,16,0.00345,3.34289,0.01152,0.00000,0.00000,0.00000,0.00000,,,,,
6938,03/06/2022 00:32:43.926,112122.196,0.603,12,16,0.00345,3.35295,0.01155,0.00000,0.00000,0.00000,0.00000,,,,,
6939,03/06/2022 00:32:43.966,112122.236,0.643,12,16,0.00345,3.36439,0.01159,0.00000,0.00000,0.00000,0.00000,,,,,
6940,03/06/2022 00:32:44.002,112122.272,0.679,12,16,0.00345,3.37546,0.01163,0.00000,0.00000,0.00000,0.00000,,0.2944822,,3.119456E-06,320568.8
6941,03/06/2022 00:32:44.043,112122.313,0.720,12,16,0.00345,3.38614,0.01167,0.00000,0.00000,0.00000,0.00000,,,,,
6942,03/06/2022 00:32:44.081,112122.351,0.758,12,16,0.00345,3.39652,0.01170,0.00000,0.00000,0.00000,0.00000,,,,,
6943,03/06/2022 00:32:44.120,112122.390,0.797,12,16,0.00345,3.40660,0.01174,0.00000,0.00000,0.00000,0.00000,,,,,
6944,03/06/2022 00:32:44.166,112122.436,0.843,12,16,0.00345,3.41777,0.01177,0.00000,0.00000,0.00000,0.00000,,,,,
6945,03/06/2022 00:32:44.212,112122.482,0.889,12,16,0.00345,3.42860,0.01181,0.00000,0.00000,0.00000,0.00000,,,,,
6946,03/06/2022 00:32:44.255,112122.525,0.932,12,16,0.00345,3.43913,0.01185,0.00000,0.00000,0.00000,0.00000,,,,,
6947,03/06/2022 00:32:44.302,112122.572,0.979,12,16,0.00345,3.44934,0.01188,0.00000,0.00000,0.00000,0.00000,,,,,
6948,03/06/2022 00:32:44.350,112122.620,1.027,12,16,0.00345,3.46051,0.01192,0.00000,0.00000,0.00000,0.00000,,,,,
6949,03/06/2022 00:32:44.402,112122.672,1.079,12,16,0.00344,3.47131,0.01196,0.00000,0.00000,0.00000,0.00000,,,,,
6950,03/06/2022 00:32:44.451,112122.721,1.128,12,16,0.00344,3.48177,0.01199,0.00000,0.00000,0.00000,0.00000,,,,,
6951,03/06/2022 00:32:44.502,112122.772,1.179,12,16,0.00344,3.49190,0.01203,0.00000,0.00000,0.00000,0.00000,,,,,
6952,03/06/2022 00:32:44.557,112122.827,1.234,12,16,0.00344,3.50282,0.01207,0.00000,0.00000,0.00000,0.00000,,,,,
6953,03/06/2022 00:32:44.613,112122.883,1.290,12,16,0.00344,3.51338,0.01210,0.00000,0.00000,0.00000,0.00000,,,,,
6954,03/06/2022 00:32:44.671,112122.941,1.348,12,16,0.00344,3.52362,0.01214,0.00000,0.00000,0.00000,0.00000,,,,,
6955,03/06/2022 00:32:44.730,112123.000,1.407,12,16,0.00344,3.53452,0.01218,0.00000,0.00000,0.00000,0.00000,,,,,
6956,03/06/2022 00:32:44.794,112123.064,1.471,12,16,0.00344,3.54505,0.01221,0.00000,0.00000,0.00000,0.00000,,,,,
6957,03/06/2022 00:32:44.854,112123.124,1.531,12,16,0.00344,3.55527,0.01225,0.00000,0.00000,0.00000,0.00000,,,,,
6958,03/06/2022 00:32:44.922,112123.192,1.599,12,16,0.00344,3.56593,0.01228,0.00000,0.00000,0.00001,0.00000,,,,,
6959,03/06/2022 00:32:44.990,112123.260,1.667,12,16,0.00344,3.57619,0.01232,0.00000,0.00000,0.00001,0.00000,,,,,
6960,03/06/2022 00:32:45.061,112123.331,1.738,12,16,0.00344,3.58691,0.01236,0.00000,0.00000,0.00001,0.00000,,0.1542057,,6.401021E-06,156225.1
6961,03/06/2022 00:32:45.133,112123.403,1.810,12,16,0.00344,3.59718,0.01239,0.00000,0.00000,0.00001,0.00000,,,,,
6962,03/06/2022 00:32:45.212,112123.482,1.889,12,16,0.00344,3.60777,0.01243,0.00000,0.00000,0.00001,0.00000,,,,,
6963,03/06/2022 00:32:45.290,112123.560,1.967,12,16,0.00344,3.61786,0.01246,0.00000,0.00000,0.00001,0.00000,,,,,
6964,03/06/2022 00:32:45.374,112123.644,2.051,12,16,0.00344,3.62820,0.01250,0.00000,0.00000,0.00001,0.00000,,,,,
6965,03/06/2022 00:32:45.466,112123.736,2.143,12,16,0.00345,3.63870,0.01254,0.00000,0.00000,0.00001,0.00000,,,,,
6966,03/06/2022 00:32:45.560,112123.830,2.237,12,16,0.00345,3.64913,0.01257,0.00000,0.00000,0.00001,0.00000,,,,,
6967,03/06/2022 00:32:45.660,112123.930,2.337,12,16,0.00345,3.65948,0.01261,0.00000,0.00000,0.00001,0.00000,,,,,
6968,03/06/2022 00:32:45.767,112124.037,2.444,12,16,0.00345,3.66974,0.01264,0.00000,0.00000,0.00001,0.00000,,,,,
6969,03/06/2022 00:32:45.885,112124.155,2.562,12,16,0.00345,3.68015,0.01268,0.00000,0.00000,0.00001,0.00000,,,,,
6970,03/06/2022 00:32:46.009,112124.279,2.687,12,16,0.00345,3.69024,0.01271,0.00000,0.00000,0.00001,0.00000,,0.08303217,,1.120986E-05,88112.55
6971,03/06/2022 00:32:46.147,112124.417,2.825,12,16,0.00345,3.70056,0.01275,0.00000,0.00000,0.00001,0.00000,,,,,
6972,03/06/2022 00:32:46.305,112124.575,2.982,12,16,0.00345,3.71089,0.01278,0.00000,0.00000,0.00001,0.00000,,,,,
6973,03/06/2022 00:32:46.480,112124.750,3.157,12,16,0.00345,3.72095,0.01282,0.00000,0.00000,0.00001,0.00000,,,,,
6974,03/06/2022 00:32:46.679,112124.949,3.356,12,16,0.00345,3.73101,0.01285,0.00000,0.00000,0.00001,0.00000,,,,,
6975,03/06/2022 00:32:46.921,112125.191,3.598,12,16,0.00345,3.74110,0.01289,0.00000,0.00000,0.00001,0.00000,,,,,
6976,03/06/2022 00:32:47.217,112125.487,3.894,12,16,0.00345,3.75120,0.01292,0.00000,0.00000,0.00001,0.00000,,0.03414429,,2.851948E-05,37616.3
6977,03/06/2022 00:32:47.603,112125.873,4.280,12,16,0.00345,3.76131,0.01296,0.00000,0.00000,0.00001,0.00000,,,,,
6978,03/06/2022 00:32:48.132,112126.402,4.809,12,16,0.00345,3.77138,0.01299,0.00000,0.00000,0.00002,0.00000,,0.01767288,,5.117223E-05,21824.06
6979,03/06/2022 00:32:48.905,112127.175,5.582,12,16,0.00345,3.78139,0.01303,0.00001,0.00000,0.00002,0.00000,,,,,
6980,03/06/2022 00:32:50.113,112128.383,6.790,12,16,0.00345,3.79141,0.01306,0.00001,0.00000,0.00002,0.00000,,0.007730053,,0.000122368,9744.037
6981,03/06/2022 00:32:52.168,112130.438,8.845,12,16,0.00345,3.80143,0.01310,0.00001,0.00000,0.00003,0.00000,,0.004492994,,0.0002058933,5879.224
6982,03/06/2022 00:32:55.639,112133.909,12.316,12,16,0.00345,3.81143,0.01313,0.00001,0.00000,0.00004,0.00000,,0.002407292,,0.0003496929,3472.042
6983,03/06/2022 00:33:01.441,112139.711,18.118,12,16,0.00345,3.82144,0.01317,0.00002,0.00000,0.00006,0.00000,,0.001450702,,0.0005840522,2051.82
6984,03/06/2022 00:33:11.947,112150.217,28.624,12,16,0.00345,3.83144,0.01320,0.00003,0.00000,0.00010,0.00000,,0.0008299175,,0.001060272,1179.674
6985,03/06/2022 00:33:31.949,112170.219,48.626,12,16,0.00345,3.83878,0.01323,0.00005,0.00000,0.00018,0.00000,,0.000231684,,0.001614311,
6986,03/06/2022 00:33:51.949,112190.219,68.627,12,16,0.00345,3.83942,0.01323,0.00007,0.00000,0.00025,0.00000,,3.793202E-06,,,440.2282
6987,03/06/2022 00:34:11.949,112210.219,88.627,12,16,0.00345,3.83775,0.01322,0.00008,0.00000,0.00032,0.00000,,-5.827759E-05,,,
6988,03/06/2022 00:34:31.951,112230.221,108.628,12,16,0.00345,3.83561,0.01321,0.00010,0.00000,0.00040,0.00000,,-0.0001068005,,,
6989,03/06/2022 00:34:51.953,112250.223,128.630,12,16,0.00345,3.83309,0.01321,0.00012,0.00000,0.00047,0.00000,,-0.0001534214,,,
6990,03/06/2022 00:35:11.955,112270.225,148.632,12,16,0.00345,3.83103,0.01320,0.00014,0.00000,0.00054,0.00000,,-0.0001043566,,,
6991,03/06/2022 00:35:31.956,112290.226,168.633,12,16,0.00345,3.82929,0.01319,0.00016,0.00000,0.00062,0.00000,,-9.375133E-05,,-0.02367349,
6992,03/06/2022 00:35:51.957,112310.227,188.634,12,16,0.00345,3.82775,0.01319,0.00018,0.00000,0.00069,0.00000,,-8.458843E-05,,,-83.69479
6993,03/06/2022 00:36:11.957,112330.227,208.634,12,16,0.00345,3.82642,0.01318,0.00020,0.00000,0.00076,0.00000,,-7.397112E-05,,,
6994,03/06/2022 00:36:31.959,112350.229,228.636,12,16,0.00345,3.82522,0.01318,0.00022,0.00000,0.00084,0.00000,,-5.697801E-05,,,
6995,03/06/2022 00:36:51.960,112370.230,248.637,12,16,0.00345,3.82417,0.01317,0.00024,0.00000,0.00091,0.00000,,-4.654576E-05,,-0.01384449,
6996,03/06/2022 00:37:11.961,112390.231,268.638,12,16,0.00345,3.82334,0.01317,0.00026,0.00000,0.00098,0.00000,,-3.385999E-05,,,
6997,03/06/2022 00:37:31.961,112410.231,288.638,12,16,0.00345,3.82265,0.01317,0.00028,0.00000,0.00106,0.00000,,-2.343112E-05,,,
6998,03/06/2022 00:37:51.961,112430.231,308.639,12,16,0.00345,3.82197,0.01317,0.00030,0.00000,0.00113,0.00000,,-4.192557E-05,,,0
6999,03/06/2022 00:38:11.962,112450.232,328.639,12,16,0.00345,3.82140,0.01317,0.00031,0.00000,0.00120,0.00000,,-2.386596E-05,,,
7000,03/06/2022 00:38:31.964,112470.234,348.641,12,16,0.00345,3.82109,0.01316,0.00033,0.00000,0.00128,0.00000,,-1.742387E-05,,,
7001,03/06/2022 00:38:51.965,112490.235,368.642,12,16,0.00345,3.82082,0.01316,0.00035,0.00000,0.00135,0.00000,,-1.868958E-05,,0,
7002,03/06/2022 00:39:11.965,112510.235,388.642,12,16,0.00345,3.82061,0.01316,0.00037,0.00000,0.00142,0.00000,,4.939066E-06,,,
7003,03/06/2022 00:39:31.966,112530.236,408.643,12,16,0.00345,3.82042,0.01316,0.00039,0.00000,0.00150,0.00000,,-2.43002E-05,,,
7004,03/06/2022 00:39:51.968,112550.238,428.645,12,16,0.00345,3.82033,0.01316,0.00041,0.00000,0.00157,0.00000,,-9.127999E-06,,,0
7005,03/06/2022 00:40:11.970,112570.240,448.647,12,16,0.00345,3.82033,0.01316,0.00043,0.00000,0.00164,0.00000,,-4.781293E-06,,,
7006,03/06/2022 00:40:31.971,112590.241,468.648,12,16,0.00345,3.82039,0.01316,0.00045,0.00000,0.00171,0.00000,,-9.087278E-07,,,
7007,03/06/2022 00:40:51.972,112610.242,488.649,12,16,0.00345,3.82038,0.01316,0.00047,0.00000,0.00179,0.00000,,-7.586028E-06,,0,
7008,03/06/2022 00:41:11.973,112630.243,508.650,12,16,0.00345,3.82052,0.01316,0.00049,0.00000,0.00186,0.00000,,-4.30658E-06,,,
7009,03/06/2022 00:41:31.973,112650.243,528.651,12,16,0.00345,3.82062,0.01316,0.00051,0.00000,0.00193,0.00000,,-2.647537E-06,,,
7010,03/06/2022 00:41:51.975,112670.245,548.652,12,16,0.00344,3.82078,0.01316,0.00052,0.00000,0.00201,0.00000,,1.647768E-05,,,0
7011,03/06/2022 00:42:11.976,112690.246,568.653,12,16,0.00344,3.82104,0.01316,0.00054,0.00000,0.00208,0.00000,,2.29184E-06,,,
7012,03/06/2022 00:42:31.977,112710.247,588.654,12,16,0.00344,3.82129,0.01316,0.00056,0.00000,0.00215,0.00000,,2.501019E-05,,,
7013,03/06/2022 00:42:51.979,112730.249,608.656,12,16,0.00345,3.82158,0.01317,0.00058,0.00000,0.00223,0.00000,,-3.950991E-07,,0,
7014,03/06/2022 00:43:11.980,112750.250,628.657,12,16,0.00344,3.82186,0.01317,0.00060,0.00000,0.00230,0.00000,,8.731689E-06,,,
7015,03/06/2022 00:43:31.981,112770.251,648.658,12,16,0.00345,3.82217,0.01317,0.00062,0.00000,0.00237,0.00000,,1.548994E-05,,,
7016,03/06/2022 00:43:51.983,112790.253,668.660,12,16,0.00344,3.82252,0.01317,0.00064,0.00000,0.00245,0.00000,,-2.766014E-07,,,0
7017,03/06/2022 00:44:11.985,112810.255,688.662,12,16,0.00344,3.82293,0.01317,0.00066,0.00000,0.00252,0.00000,,3.259621E-05,,,
7018,03/06/2022 00:44:31.986,112830.256,708.663,12,16,0.00344,3.82326,0.01317,0.00068,0.00000,0.00259,0.00000,,3.401775E-05,,,
7019,03/06/2022 00:44:51.987,112850.257,728.664,12,16,0.00345,3.82373,0.01317,0.00070,0.00000,0.00267,0.00000,,3.342511E-05,,0,
7020,03/06/2022 00:45:11.988,112870.258,748.665,12,16,0.00345,3.82418,0.01317,0.00072,0.00000,0.00274,0.00000,,1.394885E-05,,,
7021,03/06/2022 00:45:31.990,112890.260,768.667,12,16,0.00345,3.82459,0.01318,0.00074,0.00000,0.00281,0.00000,,6.441022E-06,,,
7022,03/06/2022 00:45:51.991,112910.261,788.668,12,16,0.00344,3.82502,0.01318,0.00075,0.00000,0.00288,0.00000,,9.206952E-06,,,0
7023,03/06/2022 00:46:11.992,112930.262,808.669,12,16,0.00345,3.82553,0.01318,0.00077,0.00000,0.00296,0.00000,,1.841192E-05,,,
7024,03/06/2022 00:46:31.994,112950.264,828.671,12,16,0.00345,3.82596,0.01318,0.00079,0.00000,0.00303,0.00000,,1.750303E-05,,,
7025,03/06/2022 00:46:51.995,112970.265,848.672,12,16,0.00345,3.82649,0.01318,0.00081,0.00000,0.00310,0.00000,,1.08258E-05,,0,
7026,03/06/2022 00:47:11.997,112990.267,868.675,12,16,0.00344,3.82699,0.01318,0.00083,0.00000,0.00318,0.00000,,2.110109E-05,,,
7027,03/06/2022 00:47:31.998,113010.268,888.675,12,16,0.00344,3.82747,0.01319,0.00085,0.00000,0.00325,0.00000,,1.995548E-05,,,
7028,03/06/2022 00:47:51.998,113030.268,908.675,12,16,0.00344,3.82799,0.01319,0.00087,0.00000,0.00332,0.00000,,1.284242E-05,,,0
7029,03/06/2022 00:48:12.000,113050.270,928.677,12,16,0.00345,3.82851,0.01319,0.00089,0.00000,0.00340,0.00000,,2.362712E-05,,,
7030,03/06/2022 00:48:32.001,113070.271,948.678,12,16,0.00345,3.82911,0.01319,0.00091,0.00000,0.00347,0.00000,,1.754254E-05,,,
7031,03/06/2022 00:48:52.002,113090.272,968.679,12,16,0.00345,3.82966,0.01319,0.00093,0.00000,0.00354,0.00000,,3.401803E-05,,0,
